108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678068.97439511,6972768.566084245,6559862750.192814
108678182.14745727,6972772.020541846,6559862752.01309
108678295.33048676,6972775.475299285,6559862753.83352
108678974.63803384,6972796.210142168,6559862764.759343
108679880.94002947,6972823.873402927,6559862779.335755
108681695.4611358,6972879.257593343,6559862808.518253
108682199.19145773,6972942.548874067,6559862896.592616
108685332.18614365,6972990.257073261,6559862867.002161
108686328.74720165,6973116.499630266,6559863042.96241
108694585.87505263,6973464.30506795,6559863335.612006
108714798.53007935,6973889.457016902,6559863340.636758
108737339.96870212,6974577.136502433,6559863702.690373
108744073.1338996,6975548.4503464345,6559865088.9930935
108799362.13562489,6976468.390839424,6559864697.672233
109458809.98410217,7005588.232786819,6559890317.633163
110056840.59193844,7014588.58636437,6559884576.559049
110606858.2528046,7031155.021551541,6559893136.147383
111105076.31454596,7065351.531827329,6559933947.894735
111666336.49307409,7082368.809382923,6559942812.077836
113534497.74445039,7115105.833930052,6559932740.760121
113689821.11684962,7119697.0493792975,6559935040.551711
114080605.44451474,7137634.00857148,6559951345.251684
121287097.02587517,7622810.381334624,6560490142.891717
121441443.08208732,7758242.415622906,6560691484.986517
121441443.08208732,7758242.415622906,6560691484.986517
121499992.73965524,7759921.870364001,6560692262.812803
123701587.68382841,7898092.934572342,6560837978.694604
