140037341.26786983,9030713.326398857,8556407362.346275
140037341.26786983,9030713.326398857,8556407362.346275
140037341.26786983,9030713.326398857,8556407362.346275
140037440.314383,9030716.316178111,8556407363.890868
140037440.314383,9030716.316178111,8556407363.890868
140037440.314383,9030716.316178111,8556407363.890868
140037440.314383,9030716.316178111,8556407363.890868
140037440.314383,9030716.316178111,8556407363.890868
140037440.314383,9030716.316178111,8556407363.890868
140037440.314383,9030716.316178111,8556407363.890868
140037836.53828654,9030728.276418192,8556407370.069795
140040512.63447386,9030809.055061875,8556407411.80116
140040611.80219063,9030812.048437303,8556407413.347556
140043787.17144468,9030907.895859577,8556407462.862048
140051867.1594271,9031286.040550765,8556407812.277941
140062921.216668,9031485.408130277,8556407761.1673765
140062921.216668,9031485.408130277,8556407761.1673765
140062921.216668,9031485.408130277,8556407761.1673765
140088552.0903483,9032258.897404132,8556408160.60589
140088653.09761477,9032261.945349012,8556408162.179666
140217231.91412154,9038281.933422906,8556413726.32683
140261553.50023815,9037480.67942477,8556410861.113179
140496024.1901473,9044752.090396818,8556414847.124797
140499375.01873413,9048918.52795044,8556421655.557612
140750457.80618137,9060692.54461322,8556432554.604631
141293852.12507674,9065200.600258559,8556422162.144299
141447991.36383802,9089934.705642726,8556457068.6046505
142642061.99064857,9105427.13382592,8556442548.224033
143396900.2430111,9157702.242904028,8556504159.132088
144137036.01408583,9176631.113971543,8556510936.845727
144657893.89584878,9192199.110185085,8556518847.024563
146967815.07024813,9282381.504318284,8556591189.266405
146967815.07024813,9282381.504318284,8556591189.266405
146968215.94793618,9282393.49500109,8556591195.357576
146969418.94923082,9282429.47786267,8556591213.636405
147806836.83748752,9254652.406131335,8556513934.780184
147897551.80093122,9258433.82083824,8556517090.809056
153987372.75494868,9661540.679865558,8556967191.144025
159803739.71432978,10268961.408968112,8557721992.562579
159803739.71432978,10268961.408968112,8557721992.562579
