140037341.26786983,9030713.326398857,8556407362.346275
140037341.26786983,9030713.326398857,8556407362.346275
140037440.314383,9030716.316178111,8556407363.890868
140037440.314383,9030716.316178111,8556407363.890868
140037440.314383,9030716.316178111,8556407363.890868
140037440.314383,9030716.316178111,8556407363.890868
140037539.36468104,9030719.306069665,8556407365.4355135
140037539.36468104,9030719.306069665,8556407365.4355135
140037539.36468104,9030719.306069665,8556407365.4355135
140037539.36468104,9030719.306069665,8556407365.4355135
140037539.36468104,9030719.306069665,8556407365.4355135
140037539.36468104,9030719.306069665,8556407365.4355135
140037539.36468104,9030719.306069665,8556407365.4355135
140037638.4187642,9030722.296073528,8556407366.980217
140042969.40432146,9030950.345496448,8556407561.833579
140050050.04466534,9031096.93266229,8556407560.512934
140050348.65327126,9031105.945586372,8556407565.168582
140062921.216668,9031485.408130277,8556407761.1673765
140082538.09668505,9032614.181872899,8556408960.136595
140085528.54860294,9032436.222414747,8556408560.396388
140127476.60265073,9034506.14231168,8556410552.10547
140127476.60265073,9034506.14231168,8556410552.10547
140140778.697578,9033834.595544508,8556408973.97712
140141396.84551957,9033853.242143849,8556408983.599756
140217132.85491693,9038278.943866136,8556413724.782941
140248123.131976,9037075.839118408,8556410652.437548
140248123.131976,9037075.839118408,8556410652.437548
140251447.78577146,9037176.059485922,8556410704.098993
140475651.6174201,9043936.338215448,8556414195.124264
140565500.8903604,9047719.169134518,8556417378.417702
141458872.02170578,9090388.97680425,8556457447.931466
146350132.91107574,9257207.698198214,8556570606.2082205
147006709.63614768,9283964.202496445,8556592481.617963
147122596.55840525,9288682.280379634,8556596335.612904
147806393.22749048,9254639.43258499,8556513928.426859
156764079.31185424,9898664.820145104,8557248329.390866
156764490.76753098,9898676.673236558,8557248334.969597
158261085.40337336,10131030.36435358,8557555007.718713
158507784.35964775,10110849.717909545,8557520233.565457
158507986.16509238,10110855.430843394,8557520236.144341
